Id,State,AgentInitMoney,AgentMoney,Talent,IsProducer,Purchases
402,0,1000.0,610.0116,0.75658894,true,443
403,9,1000.0,603.78467,0.099563956,true,155
404,9,1000.0,603.78467,0.7954542,true,269
405,4,1000.0,463.5965,0.4247195,false,98
406,1,1000.0,666.4945,0.7786529,true,213
407,3,1000.0,530.48346,0.9546006,true,282
408,8,1000.0,550.03424,0.19106758,true,122
409,5,1000.0,2878.4243,0.70529747,true,494
410,0,1000.0,540.4956,0.29655635,true,147
411,6,1000.0,474.9943,0.668024,true,240
412,5,1000.0,830.1112,0.43267894,true,182
413,0,1000.0,602.04846,0.62828064,true,357
414,0,1000.0,540.9043,0.43853253,true,264
415,8,1000.0,550.03424,0.25742573,true,150
416,7,1000.0,1688.8186,0.43789828,true,484
417,1,1000.0,666.4945,0.12121713,true,134
418,9,1000.0,1953.917,0.6774337,true,513
419,0,1000.0,543.73883,0.11804986,true,106
420,3,1000.0,530.48346,0.62843984,false,112
421,6,1000.0,474.9943,0.25902992,true,115
422,2,1000.0,468.90067,0.10076678,true,155
423,9,1000.0,4007.9238,0.63268775,true,482
424,0,1000.0,549.0929,0.68871385,true,241
425,1,1000.0,666.4945,0.8590498,true,381
426,5,1000.0,830.1112,0.4713174,true,193
427,5,1000.0,830.1112,0.3309502,true,186
428,6,1000.0,474.9943,0.5232095,true,292
429,5,1000.0,830.1112,0.064878404,true,164
430,2,1000.0,468.90067,0.45726895,true,344
431,5,1000.0,830.1112,0.03932345,true,148
432,2,1000.0,468.90067,0.9165761,true,356
433,9,1000.0,603.78467,0.48548853,true,322
434,3,1000.0,530.48346,0.6607217,true,341
435,5,1000.0,830.1112,0.71341497,true,492
436,8,1000.0,550.03424,0.6503078,false,107
437,5,1000.0,1228.9913,0.70596707,true,501
438,3,1000.0,530.48346,0.32352012,true,391
439,0,1000.0,775.29175,0.8937953,true,346
440,8,1000.0,550.03424,0.07993871,true,135
441,9,1000.0,603.78467,0.2363075,true,158
442,0,1000.0,625.7338,0.83929265,true,390
443,0,1000.0,549.2116,0.9768429,true,154
444,6,1000.0,474.9943,0.42665488,true,195
445,3,1000.0,530.48346,0.21465802,true,175
446,1,1000.0,666.4945,0.45061153,false,116
447,6,1000.0,474.9943,0.74199677,true,394
448,7,1000.0,584.9602,0.2872284,false,118
449,1,1000.0,27279.818,0.4314313,true,488
450,5,1000.0,830.1112,0.76017857,true,233
451,0,1000.0,588.50323,0.826825,true,353
452,9,1000.0,603.78467,0.116181076,true,148
453,6,1000.0,474.9943,0.4906823,true,274
454,3,1000.0,530.48346,0.93494284,true,279
455,4,1000.0,464.94897,0.0913139,true,98
456,0,1000.0,2766.1853,0.6840828,true,504
457,5,1000.0,830.1112,0.17516083,true,153
458,5,1000.0,830.1112,0.73205686,true,413
459,9,1000.0,603.78467,0.06278461,true,125
460,2,1000.0,468.90067,0.7658921,false,106
461,0,1000.0,539.9637,0.33144397,true,131
462,1,1000.0,666.4945,0.7255772,false,122
463,6,1000.0,474.9943,0.9028437,true,366
464,2,1000.0,468.90067,0.56324387,true,338
465,1,1000.0,666.4945,0.8415557,true,467
466,7,1000.0,584.9602,0.3628164,true,190
467,3,1000.0,530.48346,0.58777344,true,297
468,5,1000.0,830.1112,0.6145913,true,317
469,3,1000.0,530.48346,0.49747992,true,362
470,6,1000.0,474.9943,0.7292517,true,325
471,9,1000.0,603.78467,0.24376827,true,212
472,6,1000.0,474.9943,0.19710815,true,128
473,7,1000.0,584.9602,0.8449721,true,355
474,2,1000.0,468.90067,0.15089709,true,110
475,4,1000.0,896.77734,0.828424,true,457
476,7,1000.0,584.9602,0.47425753,false,139
477,3,1000.0,530.48346,0.3130769,false,114
478,8,1000.0,550.03424,0.013045192,true,113
479,3,1000.0,530.48346,0.5998852,false,108
480,1,1000.0,666.4945,0.8929331,true,247
481,1,1000.0,666.4945,0.19575769,true,139
482,5,1000.0,830.1112,0.424285,true,228
483,9,1000.0,603.78467,0.06505817,true,136
484,9,1000.0,603.78467,0.5840798,true,369
485,0,1000.0,540.73627,0.30204374,true,117
486,6,1000.0,474.9943,0.60470146,true,369
487,2,1000.0,468.90067,0.34829444,true,125
488,4,1000.0,519.02966,0.7706995,true,334
489,9,1000.0,603.78467,0.3411023,true,212
490,3,1000.0,530.48346,0.127164,true,157
491,4,1000.0,463.86264,0.17195225,true,96
492,6,1000.0,474.9943,0.43714803,true,194
493,8,1000.0,550.03424,0.35864055,true,208
494,9,1000.0,603.78467,0.39060903,true,208
495,2,1000.0,468.90067,0.89024127,true,266
496,4,1000.0,678.5176,0.7636304,true,383
497,1,1000.0,666.4945,0.791045,true,437
498,9,1000.0,603.78467,0.9542237,false,117
499,0,1000.0,541.5679,0.2677579,true,118
500,4,1000.0,467.99365,0.07979959,true,113
501,3,1000.0,530.48346,0.95366377,true,201
502,4,1000.0,5263.9585,0.61143696,true,498
503,6,1000.0,474.9943,0.94411576,true,305
504,6,1000.0,474.9943,0.341366,true,387
505,1,1000.0,666.4945,0.029637635,true,116
506,0,1000.0,538.2639,0.33262342,true,310
507,7,1000.0,1022.5293,0.7760797,true,497
508,3,1000.0,530.48346,0.38362294,true,196
509,0,1000.0,569.9311,0.8756878,true,196
510,3,1000.0,530.48346,0.45542747,true,203
511,2,1000.0,4120.11,0.49860793,true,483
512,4,1000.0,468.75983,0.45579517,true,290
513,9,1000.0,603.78467,0.21126407,true,124
514,8,1000.0,550.03424,0.7516127,true,231
515,6,1000.0,474.9943,0.39620882,true,247
516,0,1000.0,2288.3928,0.7901166,true,474
517,0,1000.0,538.262,0.007462561,true,109
518,4,1000.0,466.14813,0.24934411,true,94
519,3,1000.0,530.48346,0.9260198,true,318
520,1,1000.0,666.4945,0.20954275,true,203
521,0,1000.0,539.74884,0.14211631,true,119
522,4,1000.0,494.24475,0.9398079,true,320
523,1,1000.0,666.4945,0.48401272,false,116
524,1,1000.0,666.4945,0.028005242,true,129
525,1,1000.0,2871.2036,0.63746756,true,484
526,0,1000.0,625.7912,0.74707663,true,340
527,0,1000.0,3120.9631,0.75573343,true,496
528,7,1000.0,2915.9795,0.7471136,true,499
529,4,1000.0,464.85974,0.046826303,true,115
530,4,1000.0,465.90195,0.39012486,true,236
531,1,1000.0,666.4945,0.34298134,false,114
532,8,1000.0,550.03424,0.30321133,true,145
533,0,1000.0,749.53156,0.806622,true,455
534,4,1000.0,464.5053,0.015901923,true,103
535,3,1000.0,530.48346,0.6078349,true,357
536,7,1000.0,584.9602,0.86869234,true,283
537,8,1000.0,550.03424,0.62025464,true,240
538,9,1000.0,603.78467,0.7323683,true,300
539,3,1000.0,530.48346,0.92542964,true,292
540,7,1000.0,6135.218,0.46148342,true,488
541,5,1000.0,830.1112,0.19015133,true,146
542,0,1000.0,539.68005,0.42040128,true,134
543,9,1000.0,913.1269,0.7868951,true,446
544,1,1000.0,666.4945,0.8666,true,261
545,2,1000.0,468.90067,0.8644348,true,223
546,7,1000.0,584.9602,0.45347697,true,240
547,3,1000.0,27561.258,0.44385618,true,523
548,8,1000.0,5929.4126,0.62368053,true,478
549,0,1000.0,538.59955,0.014609814,true,110
550,6,1000.0,474.9943,0.20403391,true,133
551,5,1000.0,830.1112,0.035906434,false,136
552,8,1000.0,550.03424,0.08440632,true,128
553,7,1000.0,584.9602,0.21067405,true,134
554,5,1000.0,830.1112,0.46542543,true,330
555,9,1000.0,603.78467,0.39245796,true,334
556,8,1000.0,757.8389,0.79371285,true,462
557,8,1000.0,5858.2676,0.5100596,true,482
558,9,1000.0,603.78467,0.16836649,true,131
559,9,1000.0,603.78467,0.95037574,true,229
560,1,1000.0,2697.529,0.6986987,true,508
561,7,1000.0,584.9602,0.4268108,true,133
562,0,1000.0,538.212,0.020781636,true,136
563,1,1000.0,5579.347,0.4788015,true,520
564,1,1000.0,666.4945,0.93913865,true,289
565,3,1000.0,530.48346,0.39740592,true,252
566,2,1000.0,468.90067,0.9499595,true,295
567,7,1000.0,584.9602,0.5525737,true,257
568,7,1000.0,584.9602,0.22350705,false,111
569,1,1000.0,666.4945,0.8096275,true,467
570,3,1000.0,530.48346,0.47592145,true,445
571,7,1000.0,584.9602,0.96565044,true,237
572,5,1000.0,830.1112,0.0444175,true,151
573,4,1000.0,473.48035,0.9108885,true,321
574,0,1000.0,543.21124,0.39490914,true,441
575,5,1000.0,5592.8506,0.5259403,true,498
576,6,1000.0,474.9943,0.23738533,true,147
